match_type,gt_token,pred_token,gt_token_id,pred_token_id,prob_1,prob_2,gap_13,gap_12,correct,row_index,entropy,top3_ids,relative_prob,relative_prob_cal
insert,ल,ा,272,259,0.9496800899505615,0.03215012699365616,0.9415458915755153,0.9175299629569054,False,2,0.2687591314315796,"[418, 343, 375]",0.03385363906631951,0.38768115942028986
insert,ल,स,272,274,0.9955968260765076,0.004145454615354538,0.9954525268549332,0.991451371461153,False,2,0.029798751696944237,"[268, 263, 271]",0.004163788500302005,0.38768115942028986
insert,ल,ा,272,259,0.999675989151001,0.00028436645516194403,0.999666485522539,0.999391622695839,False,2,0.003194788470864296,"[322, 282, 376]",0.0002844586228418361,0.6502463054187192
replace,घ,द,368,276,0.9382357001304626,0.0327574796974659,0.9107426088303328,0.9054782204329967,False,5,0.28616827726364136,"[276, 368, 308]",0.034913913095516336,0.4461538461538462
insert,ई,्,310,260,0.9998010993003845,0.00018291939340997487,0.999799696182663,0.9996181799069745,False,5,0.0020235152915120125,"[260, 373, 315]",0.00018295578344330044,0.6502463054187192
insert,ई,य,310,269,0.9999918937683105,1.389009298691235e-06,0.9999909862432901,0.9999905047590119,False,5,0.00013524371024686843,"[269, 261, 300]",1.389020558413703e-06,0.7522842639593909
insert,गर,्,365,260,0.9999983310699463,5.58057706712134e-07,0.999998195048093,0.9999977730122396,False,6,3.157725586788729e-05,"[260, 380, 373]",5.580586380729668e-07,0.7852998065764023
delete,्,गर,260,365,0.9999401569366455,5.127437543706037e-05,0.9999388243398926,0.9998888825612084,False,6,0.0007022333447821438,"[500, 271, 263]",5.12774440363925e-05,0.7060606060606059
replace,िं,ि,386,263,0.9999867677688599,5.057901034888346e-06,0.9999826600324013,0.999981709867825,False,7,0.00018839215044863522,"[282, 267, 277]",5.057967963089533e-06,0.7345575959933222
replace,ु,ू,270,288,0.9958229064941406,0.004149987827986479,0.9958146183043937,0.9916729186661541,False,10,0.027316156774759293,"[288, 270, 328]",0.004167395428366657,0.5393258426966292
replace,आ,�,357,256,0.8273729085922241,0.17006072402000427,0.8256432079942897,0.6573121845722198,False,11,0.47780293226242065,"[256, 357, 346]",0.2055430172464346,0.38768115942028986
insert,र,�,261,241,0.996852457523346,0.0012940340675413609,0.9963734769262373,0.9955584234558046,False,11,0.02848310023546219,"[241, 242, 233]",0.0012981199552402718,0.5393258426966292
delete,े,र,265,261,0.9999994039535522,5.8447067630140737e-08,0.9999993732142087,0.9999993455064846,False,11,1.4118384569883347e-05,"[500, 13, 383]",5.8447102467328545e-08,0.7852998065764023
replace,च,त,305,264,0.8542249798774719,0.07319862395524979,0.7917718924582005,0.7810263559222221,False,11,0.5517065525054932,"[264, 261, 305]",0.08569010000825454,0.38768115942028986
replace,भ,भय,294,397,0.6701045036315918,0.23999278247356415,0.6075235456228256,0.43011172115802765,False,11,0.9589634537696838,"[397, 294, 395]",0.3581423213438164,0.38768115942028986
delete,प,र,277,261,0.9999994039535522,5.8447067630140737e-08,0.9999993732142087,0.9999993455064846,False,11,1.4118384569883347e-05,"[500, 13, 383]",5.8447102467328545e-08,0.7852998065764023
replace,ड,उ,322,324,0.7590696215629578,0.24018332362174988,0.7586013966938481,0.5188862979412079,False,11,0.5586560368537903,"[324, 322, 336]",0.31641804229657067,0.38768115942028986
replace,र,ग,261,282,0.9974275231361389,0.002307769376784563,0.9973497573446366,0.9951197537593544,False,11,0.019440440461039543,"[282, 365, 331]",0.002313721371482122,0.5393258426966292
delete,ा,र,259,261,0.9999994039535522,5.8447067630140737e-08,0.9999993732142087,0.9999993455064846,False,11,1.4118384569883347e-05,"[500, 13, 383]",5.8447102467328545e-08,0.7852998065764023
delete,्,त,260,264,0.9999806880950928,8.683653504704125e-06,0.9999741904643997,0.9999720044415881,False,14,0.00026598855038173497,"[500, 260, 271]",8.683821205833484e-06,0.7345575959933222
insert,आ,न,357,262,0.999988317489624,7.931947948236484e-06,0.9999872264145324,0.9999803855416758,False,15,0.0001665963645791635,"[262, 269, 267]",7.932040614383264e-06,0.7464788732394366
insert,आ,्,357,260,0.9999986886978149,2.3140773919294588e-07,0.9999986014958182,0.9999984572900757,False,15,2.4627406673971564e-05,"[260, 373, 259]",2.3140804263881785e-07,0.7852998065764023
replace,व,वन,273,393,0.5250996351242065,0.4561748802661896,0.5165982199832797,0.06892475485801697,False,16,0.7996602654457092,"[273, 393, 423]",0.8687396633941412,0.38768115942028986
delete,च,े,305,265,0.999996542930603,9.019811386679066e-07,0.9999962590498228,0.9999956409494644,False,16,6.099640449974686e-05,"[500, 261, 262]",9.019842568900776e-07,0.7699619771863118
replace,ाँ,ा,341,259,0.9996877908706665,0.00027506425976753235,0.9996799840200765,0.999412726610899,False,16,0.0030816160142421722,"[259, 436, 350]",0.0002751501641607209,0.6502463054187192
insert,ा,क,259,266,0.9714335799217224,0.010793937370181084,0.9658300750888884,0.9606396425515413,False,17,0.18032720685005188,"[266, 286, 276]",0.01111134882845089,0.4473684210526316
insert,ा,ल,259,272,0.9998112320899963,5.845120540470816e-05,0.9997832986828143,0.9997527808845916,False,17,0.002400680910795927,"[272, 285, 302]",5.8462241199793574e-05,0.6502463054187192
insert,ा,ड,259,322,0.7561269998550415,0.1773126870393753,0.6964685022830963,0.5788143128156662,False,17,0.740343451499939,"[322, 276, 390]",0.23450119764717864,0.38768115942028986
insert,ा,्,259,260,0.9998738765716553,6.0697020671796054e-05,0.9998495168565569,0.9998131795509835,False,17,0.0015515321865677834,"[260, 261, 373]",6.0704676953770025e-05,0.6502463054187192
delete,ा,ि,259,263,0.9999076128005981,4.1388590034330264e-05,0.9998913282561261,0.9998662242105638,False,17,0.0011504963040351868,"[500, 262, 259]",4.1392414163551314e-05,0.6502463054187192
delete,व,ि,273,263,0.9999076128005981,4.1388590034330264e-05,0.9998913282561261,0.9998662242105638,False,17,0.0011504963040351868,"[500, 262, 259]",4.1392414163551314e-05,0.6502463054187192
delete,द,ि,276,263,0.9999076128005981,4.1388590034330264e-05,0.9998913282561261,0.9998662242105638,False,17,0.0011504963040351868,"[500, 262, 259]",4.1392414163551314e-05,0.6502463054187192
delete,्,ि,260,263,0.9999076128005981,4.1388590034330264e-05,0.9998913282561261,0.9998662242105638,False,17,0.0011504963040351868,"[500, 262, 259]",4.1392414163551314e-05,0.6502463054187192
delete,ग,ि,282,263,0.9999076128005981,4.1388590034330264e-05,0.9998913282561261,0.9998662242105638,False,17,0.0011504963040351868,"[500, 262, 259]",4.1392414163551314e-05,0.6502463054187192
delete,ु,ि,270,263,0.9999076128005981,4.1388590034330264e-05,0.9998913282561261,0.9998662242105638,False,17,0.0011504963040351868,"[500, 262, 259]",4.1392414163551314e-05,0.6502463054187192
replace,ण,र,290,261,0.9999716281890869,1.7982234567170963e-05,0.9999699445734223,0.9999536459545197,False,17,0.00038195386878214777,"[261, 290, 352]",1.798274477020528e-05,0.7078651685393258
replace,ी,ा,271,259,0.9999990463256836,1.146714865285503e-07,0.9999989503419613,0.9999989316541971,False,17,1.8487484339857474e-05,"[259, 271, 291]",1.1467159588790612e-07,0.7852998065764023
replace,ा,ि,259,263,0.7609704732894897,0.19993557035923004,0.7227658219635487,0.5610349029302597,False,17,0.6623176336288452,"[263, 259, 271]",0.26273761910229887,0.38768115942028986
replace,न,ह,262,275,0.9939371347427368,0.004862464964389801,0.9935759565560147,0.989074669778347,False,18,0.04360609129071236,"[275, 261, 262]",0.004892125260666878,0.5393258426966292
replace,ह,र,275,261,0.9999536275863647,1.1034848284907639e-05,0.9999485388839275,0.9999425927380798,False,18,0.0006753034540452063,"[261, 346, 435]",1.1035360021187155e-05,0.7060606060606059
delete,ृ,ा,315,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
delete,ष,ा,286,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
replace,ट,ठ,308,336,0.8656986951828003,0.10157046467065811,0.8406204767525196,0.7641282305121422,False,19,0.5091702938079834,"[336, 273, 308]",0.11732773219579656,0.38768115942028986
replace,ज,जन,285,388,0.9034892916679382,0.09598108381032944,0.9034179147420218,0.8075082078576088,False,19,0.32290536165237427,"[388, 285, 335]",0.10623378129157242,0.4461538461538462
delete,त,ा,264,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
delete,र,ा,261,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
delete,ै,ा,283,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
delete,ष,ा,286,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
delete,ु,ा,270,259,0.9999991655349731,4.3443858288583215e-08,0.9999991274898363,0.9999991220911149,False,19,1.516734846518375e-05,"[500, 322, 272]",4.3443894540993837e-08,0.7852998065764023
replace,व,ठ,273,336,0.8929691910743713,0.10568757355213165,0.8924262693035416,0.7872816175222397,False,19,0.35106390714645386,"[336, 273, 266]",0.11835522950682563,0.4461538461538462
insert,त,.,264,13,0.9905953407287598,0.009276761673390865,0.9905739925561647,0.9813185790553689,False,21,0.05442390963435173,"[13, 324, 335]",0.009364834753377854,0.5393258426966292
delete,्,क,260,266,0.9999986886978149,1.2528056458904757e-07,0.9999985994333258,0.9999985634172504,False,23,2.5416862627025694e-05,"[500, 263, 280]",1.2528072886994107e-07,0.7852998065764023
delete,स,क,274,266,0.9999986886978149,1.2528056458904757e-07,0.9999985994333258,0.9999985634172504,False,23,2.5416862627025694e-05,"[500, 263, 280]",1.2528072886994107e-07,0.7852998065764023
delete,ः,क,323,266,0.9999986886978149,1.2528056458904757e-07,0.9999985994333258,0.9999985634172504,False,23,2.5416862627025694e-05,"[500, 263, 280]",1.2528072886994107e-07,0.7852998065764023
replace,प,म,277,267,0.9999912977218628,2.4119894987961743e-06,0.9999892365437972,0.999988885732364,False,23,0.00013681440032087266,"[268, 328, 265]",2.4120104887823174e-06,0.7522842639593909
delete,ा,क,259,266,0.9999986886978149,1.2528056458904757e-07,0.9999985994333258,0.9999985634172504,False,23,2.5416862627025694e-05,"[500, 263, 280]",1.2528072886994107e-07,0.7852998065764023
delete,ं,क,280,266,0.9999986886978149,1.2528056458904757e-07,0.9999985994333258,0.9999985634172504,False,23,2.5416862627025694e-05,"[500, 263, 280]",1.2528072886994107e-07,0.7852998065764023
replace,प,पन,277,359,0.9994414448738098,9.470104123465717e-05,0.9993750921130413,0.9993467438325752,False,24,0.00656532496213913,"[359, 371, 334]",9.475396654839963e-05,0.5714285714285714
delete,ा,ि,259,263,0.9999946355819702,9.005054266708612e-07,0.999993764687872,0.9999937350765435,False,24,9.328497981186956e-05,"[500, 13, 311]",9.005102573843219e-07,0.7522842639593909
delete,न,ि,262,263,0.9999946355819702,9.005054266708612e-07,0.999993764687872,0.9999937350765435,False,24,9.328497981186956e-05,"[500, 13, 311]",9.005102573843219e-07,0.7522842639593909
delete,.,म,13,267,0.999996542930603,6.803422252232849e-07,0.9999959731080708,0.9999958625883778,False,25,5.868093649041839e-05,"[500, 260, 13]",6.803445772217022e-07,0.7699619771863118
delete,.,ा,13,259,0.999997615814209,3.783177646710101e-07,0.9999974843840107,0.9999972374964443,False,27,4.5348690036917105e-05,"[500, 325, 267]",3.783186666529996e-07,0.7712707182320442
replace,म,प,267,277,0.9999774694442749,1.5961777535267174e-05,0.9999746487726497,0.9999615076667396,False,27,0.00029520236421376467,"[277, 267, 274]",1.59621371710882e-05,0.7345575959933222
replace,भन,मन,395,398,0.9992984533309937,0.0005045245634391904,0.9991883777693147,0.9987939287675545,False,27,0.006634454242885113,"[398, 395, 359]",0.0005048787594511354,0.5517241379310345
replace,छ,द,298,276,0.9958250522613525,0.003302843077108264,0.9954055049456656,0.9925222091842443,False,27,0.031078597530722618,"[276, 298, 336]",0.0033166900848779195,0.5393258426966292
insert,ा,्,259,260,0.9995844960212708,0.00020740489708259702,0.999403638576041,0.9993770911241882,False,27,0.004095163661986589,"[260, 263, 259]",0.00020749111046454598,0.6309523809523809
insert,ा,ध,259,300,0.9985625147819519,0.00131295679602772,0.9985357367240795,0.9972495579859242,False,27,0.011636671610176563,"[300, 298, 303]",0.0013148468689658552,0.5393258426966292
replace,इन,ई,455,310,0.9978000521659851,0.0021525928750634193,0.9977906744870779,0.9956474592909217,False,27,0.01605875790119171,"[310, 455, 272]",0.0021573389081215775,0.5393258426966292
insert,ा,न,259,262,0.9999939203262329,6.452141860791016e-07,0.9999934459709152,0.9999932751120468,False,27,0.00010340289736632258,"[262, 413, 272]",6.452181087947117e-07,0.7522842639593909
replace,स,सक,274,375,0.9766013622283936,0.023145301267504692,0.9765116775743081,0.9534560609608889,False,27,0.11311380565166473,"[375, 274, 401]",0.023699845364430077,0.4473684210526316
delete,ं,ा,280,259,0.999997615814209,3.783177646710101e-07,0.9999974843840107,0.9999972374964443,False,27,4.5348690036917105e-05,"[500, 325, 267]",3.783186666529996e-07,0.7712707182320442
delete,क,ा,266,259,0.999997615814209,3.783177646710101e-07,0.9999974843840107,0.9999972374964443,False,27,4.5348690036917105e-05,"[500, 325, 267]",3.783186666529996e-07,0.7712707182320442
delete,ु,ा,270,259,0.9999951124191284,8.771099828663864e-07,0.9999947519557963,0.9999942353091456,False,28,8.317494939547032e-05,"[500, 285, 220]",8.771142698333139e-07,0.7579908675799086
replace,प,पर,277,371,0.9998506307601929,3.852503141388297e-05,0.9998326965978777,0.999812105728779,False,28,0.0019022434717044234,"[371, 277, 261]",3.853078672820573e-05,0.6502463054187192
delete,ु,ा,270,259,0.9999951124191284,8.771099828663864e-07,0.9999947519557963,0.9999942353091456,False,28,8.317494939547032e-05,"[500, 285, 220]",8.771142698333139e-07,0.7579908675799086
delete,र,ा,261,259,0.9999951124191284,8.771099828663864e-07,0.9999947519557963,0.9999942353091456,False,28,8.317494939547032e-05,"[500, 285, 220]",8.771142698333139e-07,0.7579908675799086
replace,हर,ह,321,275,0.999891996383667,4.6848708734614775e-05,0.9998678342581115,0.9998451476749324,False,30,0.0013260048581287265,"[275, 257, 481]",4.685376911111761e-05,0.6502463054187192
delete,्,ि,260,263,0.9999979734420776,5.352995344765077e-07,0.9999977522917192,0.9999974381425432,False,30,3.7254761991789564e-05,"[500, 262, 276]",5.353006192942186e-07,0.7712707182320442
replace,क,व,266,273,0.18068690598011017,0.15168797969818115,0.055747754871845245,0.028998926281929016,False,31,3.133683681488037,"[257, 500, 273]",0.8395073172312708,0.38768115942028986
delete,्,व,260,273,0.9999966621398926,9.25622998693143e-07,0.9999960706524007,0.9999957365168939,False,31,5.738232357543893e-05,"[500, 259, 280]",9.256260883035376e-07,0.7699619771863118
delete,र,व,261,273,0.9999966621398926,9.25622998693143e-07,0.9999960706524007,0.9999957365168939,False,31,5.738232357543893e-05,"[500, 259, 280]",9.256260883035376e-07,0.7699619771863118
delete,च,व,305,273,0.9999966621398926,9.25622998693143e-07,0.9999960706524007,0.9999957365168939,False,31,5.738232357543893e-05,"[500, 259, 280]",9.256260883035376e-07,0.7699619771863118
delete,ु,व,270,273,0.9999966621398926,9.25622998693143e-07,0.9999960706524007,0.9999957365168939,False,31,5.738232357543893e-05,"[500, 259, 280]",9.256260883035376e-07,0.7699619771863118
replace,मण,ड,437,322,0.8686387538909912,0.0563599057495594,0.8504281137138605,0.8122788481414318,False,31,0.697523832321167,"[322, 387, 324]",0.06488302012441897,0.38768115942028986
replace,ि,ा,263,259,0.36591118574142456,0.1329042613506317,0.3000332936644554,0.23300692439079285,False,31,2.619335651397705,"[444, 257, 387]",0.36321453546530846,0.38768115942028986
delete,न,व,262,273,0.9999966621398926,9.25622998693143e-07,0.9999960706524007,0.9999957365168939,False,31,5.738232357543893e-05,"[500, 259, 280]",9.256260883035376e-07,0.7699619771863118
replace,व,ा,273,259,0.9999924898147583,4.007536972494563e-06,0.9999920033048966,0.9999884822777858,False,31,0.00011587573681026697,"[259, 261, 364]",4.007567070065628e-06,0.7522842639593909
replace,ि,वर,263,360,0.9999465942382812,4.09769854741171e-05,0.9999423699127874,0.9999056172528071,False,31,0.0006446914630942047,"[360, 273, 261]",4.0979173998119076e-05,0.7060606060606059
delete,र,व,261,273,0.9999966621398926,9.25622998693143e-07,0.9999960706524007,0.9999957365168939,False,31,5.738232357543893e-05,"[500, 259, 280]",9.256260883035376e-07,0.7699619771863118
replace,ू,ु,288,270,0.9999964237213135,4.2807644717868243e-07,0.99999608178166,0.9999959956448663,False,34,6.300707173068076e-05,"[270, 324, 288]",4.280779781048317e-07,0.7699619771863118
insert,य,.,269,13,0.9999990463256836,3.0243160153986537e-07,0.9999989071610429,0.999998743894082,False,35,2.1002460925956257e-05,"[13, 337, 12]",3.024318899613913e-07,0.7852998065764023
replace,वस,व,414,273,0.8540868759155273,0.0969109833240509,0.8091195859014988,0.7571758925914764,False,40,0.537646472454071,"[273, 414, 393]",0.11346736035507914,0.38768115942028986
insert,ं,श,280,291,0.8826094269752502,0.06303045898675919,0.8753925389610231,0.8195789679884911,False,40,0.6430551409721375,"[291, 282, 357]",0.07141376135395239,0.4461538461538462
replace,पन,घ,359,368,0.6543850898742676,0.3069572150707245,0.6435428857803345,0.3474278748035431,False,40,0.8908708691596985,"[368, 359, 466]",0.4690773366026764,0.38768115942028986
insert,ं,न,280,262,0.9999279975891113,3.869194188155234e-05,0.9999244410134907,0.9998893056472298,False,40,0.0009273132891394198,"[262, 359, 307]",3.869472799525668e-05,0.7060606060606059
replace,�,अ,256,335,0.9638299345970154,0.03398480638861656,0.9632353145861998,0.9298451282083988,False,40,0.17000675201416016,"[335, 256, 334]",0.03526016900774707,0.4473684210526316
replace,�,ौ,242,328,0.5198749899864197,0.3769071698188782,0.5043896269053221,0.1429678201675415,False,40,1.2866623401641846,"[328, 283, 334]",0.7249957722119386,0.38768115942028986
replace,श,अ,291,335,0.9999583959579468,9.189036063617095e-06,0.9999494696648981,0.9999492069218832,False,40,0.0005895502399653196,"[335, 291, 294]",9.189418380565845e-06,0.7060606060606059
replace,्,द,260,276,0.9996020197868347,0.0001930481957970187,0.9995459282727097,0.9994089715910377,False,40,0.004325881600379944,"[276, 266, 261]",0.0001931250557478728,0.6309523809523809
delete,रद,छ,410,298,0.9980776309967041,0.0016132276505231857,0.9979988823106396,0.9964644033461809,False,40,0.015595889650285244,"[500, 265, 280]",0.0016163348425233999,0.5393258426966292
replace,ह,द,275,276,0.9999545812606812,2.4842125640134327e-05,0.9999525871994592,0.999929739135041,False,40,0.0006167810643091798,"[276, 393, 262]",2.4843253989411103e-05,0.7060606060606059
delete,ु,छ,270,298,0.9980776309967041,0.0016132276505231857,0.9979988823106396,0.9964644033461809,False,40,0.015595889650285244,"[500, 265, 280]",0.0016163348425233999,0.5393258426966292
insert,ं,त,280,264,0.5632729530334473,0.43074893951416016,0.5616604728857055,0.1325240135192871,False,40,0.7357856631278992,"[264, 269, 403]",0.7647250541578591,0.38768115942028986
insert,ं,्,280,260,0.9983533620834351,0.0008459841483272612,0.9982002416218165,0.9975073779351078,False,40,0.016342613846063614,"[260, 259, 472]",0.0008473794755013407,0.5393258426966292
replace,ा,ः,259,323,0.28360211849212646,0.23305127024650574,0.06813018023967743,0.05055084824562073,False,40,2.0793848037719727,"[323, 272, 259]",0.8217543348604283,0.38768115942028986
replace,ल,क,272,266,0.31741249561309814,0.24174809455871582,0.19992128759622574,0.07566440105438232,False,40,2.3327479362487793,"[266, 282, 397]",0.7616212275820058,0.38768115942028986
replace,ह,द,275,276,0.38591402769088745,0.37384921312332153,0.3061436787247658,0.012064814567565918,False,40,1.6109991073608398,"[276, 322, 308]",0.9687370406311592,0.38768115942028986
insert,ं,्,280,260,0.29173487424850464,0.15155631303787231,0.1821741759777069,0.14017856121063232,False,40,2.450439453125,"[269, 275, 436]",0.5195001572173168,0.38768115942028986
insert,ं,र,280,261,0.6474438905715942,0.18181942403316498,0.578638419508934,0.46562446653842926,False,40,1.3326815366744995,"[261, 269, 436]",0.2808265344393723,0.38768115942028986
replace,त,ज,264,285,0.977726399898529,0.022081954404711723,0.9776955070119584,0.9556444454938173,False,40,0.1085689589381218,"[285, 262, 331]",0.022585003746450383,0.4473684210526316
replace,्,ं,260,280,0.8002437353134155,0.06518558412790298,0.7830717507749796,0.7350581511855125,False,40,1.11520254611969,"[280, 260, 363]",0.08145716267603526,0.38768115942028986
replace,रव,न,435,262,0.9956318140029907,0.0010471083223819733,0.9952046356047504,0.9945847056806087,False,40,0.04268824681639671,"[262, 272, 446]",0.0010517023538772013,0.5393258426966292
delete,्,छ,260,298,0.9980776309967041,0.0016132276505231857,0.9979988823106396,0.9964644033461809,False,40,0.015595889650285244,"[500, 265, 280]",0.0016163348425233999,0.5393258426966292
delete,रत,छ,351,298,0.9980776309967041,0.0016132276505231857,0.9979988823106396,0.9964644033461809,False,40,0.015595889650285244,"[500, 265, 280]",0.0016163348425233999,0.5393258426966292
delete,ं,छ,280,298,0.9980776309967041,0.0016132276505231857,0.9979988823106396,0.9964644033461809,False,40,0.015595889650285244,"[500, 265, 280]",0.0016163348425233999,0.5393258426966292
replace,य,ग,269,282,0.6707220673561096,0.3063012361526489,0.6609180830419064,0.3644208312034607,False,41,0.7789357900619507,"[282, 269, 303]",0.45667386099289164,0.38768115942028986
delete,:,वल,25,423,0.9465492367744446,0.0516972579061985,0.945907129033003,0.8948519788682461,False,41,0.21970711648464203,"[500, 265, 263]",0.054616554424962854,0.4464365550325011
replace,य,म,269,267,0.9991394281387329,0.0005125816096551716,0.9990072193613742,0.9986268465290777,False,41,0.008343663066625595,"[267, 269, 303]",0.0005130231029017088,0.5393258426966292
replace,ड,उ,322,324,0.9998420476913452,5.4653955885441974e-05,0.9998103627913224,0.9997873937354598,False,41,0.001960502006113529,"[324, 322, 326]",5.4662589967724426e-05,0.6502463054187192
insert,ग,्,282,260,0.9999988079071045,1.597811092324264e-07,0.9999986618377932,0.9999986481259953,False,42,2.101312202285044e-05,"[260, 261, 259]",1.597812997065786e-07,0.7852998065764023
insert,ग,न,282,262,0.9997809529304504,0.00010181316611124203,0.9997001277733943,0.9996791397643392,False,42,0.0023876677732914686,"[262, 274, 269]",0.00010183547287315108,0.6502463054187192
