match_type,gt_token,pred_token,gt_token_id,pred_token_id,prob_1,prob_2,gap_13,gap_12,correct,row_index,entropy,top3_ids,relative_prob,relative_prob_cal
equal,ा,ा,259,259,0.9999980926513672,2.4237806428573094e-07,0.9999979665070811,0.9999978502733029,True,1,3.69084082194604e-05,"[259, 260, 492]",2.4237852658608224e-07,0.7712707182320442
equal,य,य,269,269,0.9999951124191284,1.7067882254195865e-06,0.9999941841367672,0.999993405630903,True,1,7.892736903158948e-05,"[269, 404, 372]",1.7067965675258417e-06,0.7579908675799086
insert,\,.,59,13,0.9983296990394592,0.0005315811722539365,0.9978543435572647,0.9977981178672053,False,1,0.016335034742951393,"[13, 59, 500]",0.0005324705583389898,0.5393258426966292
equal,\,\,59,59,0.9997314810752869,7.538132194895297e-05,0.9997018655940337,0.9996560997533379,True,1,0.003420561319217086,"[59, 63, 298]",7.54015686971012e-05,0.6502463054187192
equal,त,त,264,264,0.999826967716217,0.00013890821719542146,0.9998156482861305,0.9996880594990216,True,2,0.0018448630580678582,"[264, 262, 273]",0.00013893225696113456,0.6502463054187192
replace,य,प,269,277,0.455939382314682,0.23293259739875793,0.25194840133190155,0.22300678491592407,False,2,1.5647783279418945,"[277, 466, 337]",0.510885013302035,0.38768115942028986
replace,द,ठ,276,336,0.9994701743125916,0.0003046213532797992,0.9993971948933904,0.9991655529593118,False,2,0.0055314707569777966,"[336, 275, 270]",0.0003047828350548925,0.6309523809523809
equal,ु,ु,270,270,0.9999780654907227,1.4018954061612021e-05,0.9999746079338365,0.999964046536661,True,2,0.0002920953556895256,"[270, 259, 260]",1.4019261567234929e-05,0.7345575959933222
equal,न,न,262,262,0.9998171925544739,0.00016541138757020235,0.9998133902454356,0.9996517811669037,True,2,0.0018775148782879114,"[262, 272, 261]",0.00016544163153224642,0.6502463054187192
equal,ा,ा,259,259,0.999997615814209,7.59732756705489e-07,0.9999974705384744,0.9999968560814523,True,2,4.228046600474045e-05,"[259, 260, 261]",7.597345680538511e-07,0.7712707182320442
delete,थ,ा,303,259,0.9994925260543823,7.910392014309764e-05,0.9994426986959297,0.9994134221342392,False,2,0.006139669567346573,"[500, 267, 273]",7.914408370352697e-05,0.6309523809523809
equal,प,प,277,277,0.7213464379310608,0.1783570498228073,0.6753276772797108,0.5429893881082535,True,2,0.9448684453964233,"[277, 303, 286]",0.24725574348764293,0.38768115942028986
equal,ं,ं,280,280,0.7253016233444214,0.20017044246196747,0.7025673855096102,0.5251311808824539,True,2,0.9341483116149902,"[280, 277, 269]",0.2759823444747941,0.38768115942028986
equal,ड,ड,322,322,0.9999810457229614,8.342162800545339e-06,0.9999795477729094,0.9999727035601609,True,2,0.0002825560513883829,"[322, 376, 285]",8.342320923207262e-06,0.7345575959933222
equal,ि,ि,263,263,0.9999942779541016,2.2741892280464526e-06,0.9999935297042271,0.9999920037648735,True,2,9.302688704337925e-05,"[263, 265, 259]",2.2742022411360586e-06,0.7522842639593909
equal,त,त,264,264,0.9921860694885254,0.00652296282351017,0.9915152377798222,0.9856631066650152,True,2,0.05218541994690895,"[264, 13, 262]",0.006574334214219289,0.5393258426966292
equal,अ,अ,335,335,0.9287264943122864,0.05982118472456932,0.9227834814228117,0.8689053095877171,True,2,0.31347349286079407,"[337, 335, 13]",0.06441205789963639,0.4461538461538462
equal,र,र,261,261,0.9998021721839905,8.235245331889018e-05,0.9997918025492254,0.9997198197306716,True,2,0.0025504454970359802,"[234, 252, 235]",8.236874814844383e-05,0.6502463054187192
equal,्,्,260,260,0.998968243598938,0.00026329924003221095,0.9988682422190323,0.9987049443589058,True,2,0.011422201991081238,"[335, 291, 406]",0.00026357118128563786,0.5393258426966292
equal,ज,ज,285,285,0.9999852180480957,7.453761554643279e-06,0.9999840610624915,0.9999777642865411,True,2,0.0002149828360415995,"[261, 280, 305]",7.453871737416802e-06,0.7345575959933222
equal,्,्,260,260,0.9999967813491821,3.8977896110736765e-07,0.9999964607605989,0.999996391570221,True,2,5.602119927061722e-05,"[260, 280, 261]",3.897802156737776e-07,0.7699619771863118
equal,य,य,269,269,0.999745786190033,0.0002227903314633295,0.999741087026905,0.9995229958585696,True,2,0.0025647005531936884,"[285, 305, 269]",0.00022284698224372533,0.6502463054187192
equal,ा,ा,259,259,0.9999961853027344,4.303518323922617e-07,0.9999959362011737,0.999995754950902,True,2,6.536154251080006e-05,"[260, 373, 259]",4.303534740604825e-07,0.7612293144208038
equal,ल,ल,272,272,0.9999332427978516,1.1745310075639281e-05,0.9999225972806016,0.9999214974877759,True,2,0.0009254161268472672,"[269, 300, 346]",1.1746094212025048e-05,0.7060606060606059
equal,प,प,277,277,0.981320321559906,0.007393251173198223,0.9747080318629742,0.9739270703867078,True,2,0.12368524819612503,"[259, 350, 270]",0.007533983563538068,0.4473684210526316
equal,ा,ा,259,259,0.9999887943267822,3.883445515384665e-06,0.9999867426752189,0.9999849108812668,True,2,0.0001719300780678168,"[272, 436, 262]",3.883489032493708e-06,0.7464788732394366
equal,न,न,262,262,0.9999213218688965,2.0009068975923583e-05,0.9999098012785907,0.9999013127999206,True,2,0.0010577423963695765,"[277, 359, 257]",2.001064337594658e-05,0.6502463054187192
equal,ि,ि,263,263,0.9999972581863403,5.161342073733977e-07,0.9999968744091632,0.999996742052133,True,2,4.94141859235242e-05,"[259, 350, 270]",5.161356225210977e-07,0.7712707182320442
equal,ह,ह,275,275,0.9997814297676086,0.00011437281500548124,0.9997551329761336,0.9996670569526032,True,2,0.002497695619240403,"[262, 274, 267]",0.00011439781896335713,0.6502463054187192
equal,ा,ा,259,259,0.9999737739562988,7.051246029732283e-06,0.9999671393902645,0.9999667227102691,True,2,0.0003624543605837971,"[263, 270, 380]",7.051430960868819e-06,0.7078651685393258
equal,ल,ल,272,272,0.9995996356010437,0.0003760652616620064,0.9995977861796064,0.9992235703393817,True,2,0.003719127271324396,"[275, 321, 268]",0.00037621588510872573,0.6309523809523809
equal,न,न,262,262,0.9901158213615417,0.008800613693892956,0.9898089853231795,0.9813152076676488,True,2,0.06156586483120918,"[259, 272, 268]",0.008888468908406022,0.5393258426966292
equal,्,्,260,260,0.9999808073043823,4.63677952211583e-06,0.9999785667330343,0.9999761705248602,True,2,0.00028928948449902236,"[272, 401, 261]",4.63686851612188e-06,0.7345575959933222
equal,य,य,269,269,0.9829400777816772,0.015798842534422874,0.9822397527750582,0.9671412352472544,True,2,0.09349211305379868,"[262, 259, 265]",0.016073047474143166,0.4473684210526316
equal,ा,ा,259,259,0.999969482421875,1.9285200323793106e-05,0.999966652460671,0.9999501972215512,True,2,0.0004019542539026588,"[260, 259, 380]",1.9285788879361933e-05,0.7078651685393258
equal,श,श,291,291,0.915169358253479,0.0835513100028038,0.9146190633182414,0.8316180482506752,True,2,0.2997065782546997,"[269, 273, 276]",0.09129600903843,0.4461538461538462
equal,्,्,260,260,0.9999979734420776,5.29731551068835e-07,0.9999977927551242,0.9999974437105266,True,2,3.7693778722314164e-05,"[259, 350, 273]",5.297326246026821e-07,0.7712707182320442
equal,र,र,261,261,0.9977850914001465,0.002127791056409478,0.9977765383109727,0.995657300343737,True,2,0.01646481454372406,"[291, 346, 266]",0.002132514380850936,0.5393258426966292
equal,ी,ी,271,271,0.9999300241470337,5.34165847057011e-05,0.9999268752740136,0.999876607562328,True,2,0.0008327956311404705,"[260, 271, 328]",5.342032283835745e-05,0.7060606060606059
equal,जन,जन,388,388,0.9999992847442627,9.617708229825439e-08,0.9999992356791196,0.9999991885671804,True,2,1.4413548342417926e-05,"[261, 267, 271]",9.617715108951351e-08,0.7852998065764023
equal,रल,रल,440,440,0.9999881982803345,5.613371286017355e-06,0.9999874306578818,0.9999825849090485,True,2,0.00017525353177916259,"[271, 268, 285]",5.6134375342334934e-06,0.7464788732394366
equal,भ,भ,294,294,0.9637166261672974,0.019740622490644455,0.9511389862746,0.9439760036766529,True,2,0.2038133144378662,"[388, 285, 398]",0.0204838455149964,0.4473684210526316
equal,ी,ी,271,271,0.9999669790267944,6.266079708439065e-06,0.999962643823892,0.999960712947086,True,2,0.0004761759773828089,"[440, 444, 259]",6.266286627321885e-06,0.7078651685393258
equal,मस,मस,471,471,0.9726682305335999,0.027092071250081062,0.9725907110623666,0.9455761592835188,True,2,0.12744712829589844,"[294, 267, 291]",0.027853352663958726,0.4473684210526316
replace,े,ि,265,263,0.9999946355819702,1.6003916698537068e-06,0.9999940562094025,0.9999930351903004,False,2,9.179978223983198e-05,"[271, 268, 328]",1.60040025506969e-06,0.7522842639593909
equal,न,न,262,262,0.9987587928771973,0.0005866269348189235,0.9985052505799104,0.9981721659423783,True,2,0.012153619900345802,"[471, 398, 477]",0.0005873559652265834,0.5393258426966292
replace,थ,्,303,260,0.9933755993843079,0.006447204388678074,0.9933139372442383,0.9869283949956298,False,2,0.04107091575860977,"[263, 260, 270]",0.006490198060707388,0.5393258426966292
insert,ल,न,272,262,0.9741689562797546,0.025669822469353676,0.974060853892297,0.948499133810401,False,2,0.12121612578630447,"[262, 264, 272]",0.026350482946391494,0.4473684210526316
insert,ल,ध,272,300,0.961812436580658,0.010506732389330864,0.9569037444889545,0.9513057041913271,False,2,0.26862651109695435,"[260, 259, 303]",0.010923889097008744,0.4473684210526316
equal,ा,ा,259,259,0.9524907469749451,0.0449063777923584,0.9513211199082434,0.9075843691825867,True,2,0.2071796953678131,"[262, 264, 276]",0.047146261457109616,0.4473684210526316
replace,प,य,277,269,0.9682283997535706,0.022646566852927208,0.9657533199060708,0.9455818329006433,False,2,0.1873961240053177,"[300, 303, 259]",0.023389694888820776,0.4473684210526316
equal,ा,ा,259,259,0.9998537302017212,4.124400584260002e-05,0.9998201471862558,0.9998124861958786,True,2,0.0017783858347684145,"[259, 350, 273]",4.1250039477553394e-05,0.6502463054187192
equal,स,स,274,274,0.5099496245384216,0.48886579275131226,0.5096503919339739,0.021083831787109375,True,2,0.7043495774269104,"[269, 277, 290]",0.9586550694959461,0.38768115942028986
equal,ा,ा,259,259,0.9994814991950989,0.0003661833761725575,0.9994653236026352,0.9991153158189263,True,2,0.005341383628547192,"[259, 436, 257]",0.00036637334104478353,0.6309523809523809
equal,ध,ध,300,300,0.9981841444969177,0.0010781396413221955,0.9980363673239481,0.9971060048555955,True,2,0.016844170168042183,"[274, 275, 261]",0.0010801009485735473,0.5393258426966292
equal,ल,ल,272,272,0.9964583516120911,0.0029910714365541935,0.9962802110530902,0.9934672801755369,True,2,0.02663140930235386,"[259, 300, 280]",0.003001702411059304,0.5393258426966292
equal,ा,ा,259,259,0.9999921321868896,2.3330492240347667e-06,0.999990260737377,0.9999897991376656,True,2,0.00012336624786257744,"[300, 303, 368]",2.333067580174461e-06,0.7522842639593909
equal,उन,उन,387,387,0.9999808073043823,3.2953494155663066e-06,0.9999796196972284,0.9999775119549668,True,2,0.00030139737646095455,"[272, 273, 290]",3.2954126634184903e-06,0.7345575959933222
equal,्,्,260,260,0.9999963045120239,5.168341203898308e-07,0.9999957883182446,0.9999957876779035,True,2,6.35774849797599e-05,"[259, 282, 270]",5.168360303511665e-07,0.7612293144208038
equal,य,य,269,269,0.5910495519638062,0.2394932359457016,0.4234134405851364,0.35155631601810455,True,2,0.971642255783081,"[324, 387, 322]",0.4051999280770411,0.38768115942028986
equal,ा,ा,259,259,0.9995676875114441,0.00015419541159644723,0.9994879112418857,0.9994134920998476,True,2,0.004725311882793903,"[262, 264, 413]",0.00015426210102923303,0.6309523809523809
equal,स,स,274,274,0.9999982118606567,3.179883094617253e-07,0.9999979847474236,0.9999978938723473,True,2,3.379544068593532e-05,"[260, 259, 261]",3.179888780701489e-07,0.7852998065764023
equal,ध,ध,300,300,0.9999779462814331,1.8686097973841242e-05,0.9999774524339955,0.9999592601834593,True,2,0.00028113063308410347,"[269, 267, 262]",1.8686510080875565e-05,0.7345575959933222
equal,ि,ि,263,263,0.9999948740005493,1.298420897910546e-06,0.9999943294307059,0.9999935755796514,True,2,8.541031274944544e-05,"[259, 270, 265]",1.2984275536494727e-06,0.7579908675799086
equal,य,य,269,269,0.999983549118042,1.0167440450459253e-05,0.9999820516999307,0.9999733816775915,True,2,0.0002287935058120638,"[274, 267, 382]",1.0167607716573593e-05,0.7345575959933222
equal,ा,ा,259,259,0.9949104189872742,0.004997249227017164,0.9948897849189962,0.989913169760257,True,2,0.03271430358290672,"[300, 368, 305]",0.005022813241923727,0.5393258426966292
equal,रम,रम,329,329,0.9999978542327881,5.656548864862998e-07,0.9999976203246916,0.9999972885779016,True,2,3.6989582440583035e-05,"[263, 260, 265]",5.656561002526129e-07,0.7712707182320442
equal,ो,ो,268,268,0.9991476535797119,0.0006519834860228002,0.9989940746454522,0.9984956700936891,True,2,0.007597355172038078,"[269, 277, 273]",0.0006525396758796321,0.5517241379310345
replace,द,हन,276,481,0.9968834519386292,0.003054336179047823,0.9968751990745659,0.9938291157595813,False,2,0.021660029888153076,"[259, 436, 261]",0.0030638849236669405,0.5393258426966292
delete,न,ा,262,259,0.9994925260543823,7.910392014309764e-05,0.9994426986959297,0.9994134221342392,False,2,0.006139669567346573,"[500, 267, 273]",7.914408370352697e-05,0.6309523809523809
equal,ा,ा,259,259,0.8352370262145996,0.16162064671516418,0.8327975166030228,0.6736163794994354,True,2,0.4671030044555664,"[329, 261, 452]",0.19350273232934787,0.38768115942028986
replace,थ,प,303,277,0.9999880790710449,2.4516216399206314e-06,0.9999866381199354,0.999985627449405,False,2,0.00019282713765278459,"[268, 348, 241]",2.4516508658764264e-06,0.7464788732394366
replace,अ,ञ,335,346,0.4871674180030823,0.37847545742988586,0.4334370233118534,0.10869196057319641,False,2,1.2855321168899536,"[481, 308, 276]",0.7768899221160379,0.38768115942028986
delete,र,ा,261,259,0.9994925260543823,7.910392014309764e-05,0.9994426986959297,0.9994134221342392,False,2,0.006139669567346573,"[500, 267, 273]",7.914408370352697e-05,0.6309523809523809
delete,्,ा,260,259,0.9994925260543823,7.910392014309764e-05,0.9994426986959297,0.9994134221342392,False,2,0.006139669567346573,"[500, 267, 273]",7.914408370352697e-05,0.6309523809523809
delete,ज,ा,285,259,0.9994925260543823,7.910392014309764e-05,0.9994426986959297,0.9994134221342392,False,2,0.006139669567346573,"[500, 267, 273]",7.914408370352697e-05,0.6309523809523809
equal,्,्,260,260,0.519363522529602,0.36665990948677063,0.47084395959973335,0.15270361304283142,True,2,1.188889503479004,"[308, 481, 276]",0.7059793258119551,0.38768115942028986
equal,य,य,269,269,0.9947354197502136,0.00224590883590281,0.9939378197304904,0.9924895109143108,True,2,0.04486364871263504,"[277, 300, 326]",0.0022577951798145243,0.5393258426966292
equal,ा,ा,259,259,0.6315081119537354,0.22881437838077545,0.5655811950564384,0.4026937335729599,True,2,1.2348545789718628,"[346, 291, 357]",0.3623300699540951,0.38768115942028986
replace,लम,ल,428,272,0.5818653702735901,0.2824815809726715,0.5092088058590889,0.2993837893009186,False,2,1.2310540676116943,"[346, 291, 357]",0.48547584270198124,0.38768115942028986
insert,ल,स,272,274,0.998753547668457,0.0012092174729332328,0.9987471301305959,0.9975443301955238,False,2,0.009872992523014545,"[269, 262, 308]",0.0012107265859091002,0.5393258426966292
equal,े,े,265,265,0.9998595714569092,6.771810149075463e-05,0.9998390733417182,0.9997918533554184,True,2,0.0017200845759361982,"[259, 350, 436]",6.772761238068827e-05,0.6502463054187192
replace,घ,चन,368,464,0.8205054998397827,0.16582705080509186,0.8196447355439886,0.6546784490346909,False,2,0.5735610127449036,"[272, 428, 282]",0.20210352135052395,0.38768115942028986
delete,न,ा,262,259,0.9994925260543823,7.910392014309764e-05,0.9994426986959297,0.9994134221342392,False,2,0.006139669567346573,"[500, 267, 273]",7.914408370352697e-05,0.6309523809523809
equal,ा,ा,259,259,0.8475080728530884,0.12582315504550934,0.8385431608185172,0.721684917807579,True,2,0.5573842525482178,"[274, 267, 265]",0.1484624855807364,0.38768115942028986
equal,थ,थ,303,303,0.9993919134140015,0.0005290262633934617,0.9993377157043142,0.998862887150608,True,2,0.0054596224799752235,"[265, 263, 259]",0.0005293481529045661,0.5528985743646625
replace,प,य,277,269,0.6438235640525818,0.24738731980323792,0.5882861539721489,0.39643624424934387,False,2,1.0364164113998413,"[305, 368, 300]",0.3842470726701043,0.38768115942028986
equal,ा,ा,259,259,0.6401475667953491,0.35302314162254333,0.6354292328469455,0.2871244251728058,True,2,0.6946123838424683,"[262, 272, 261]",0.551471504281141,0.38768115942028986
equal,ड,ड,322,322,0.7135570645332336,0.17627733945846558,0.671156108379364,0.5372797250747681,True,2,0.9712063074111938,"[305, 368, 300]",0.247040283419765,0.38768115942028986
equal,े,े,265,265,0.9759446382522583,0.0139111103489995,0.9710691133514047,0.9620335279032588,True,2,0.14678651094436646,"[303, 286, 269]",0.014253995363826991,0.4473684210526316
replace,व,ज,273,285,0.8414474725723267,0.12338921427726746,0.8099719807505608,0.7180582582950592,False,2,0.5457190871238708,"[269, 273, 277]",0.14663923572087445,0.38768115942028986
equal,्,्,260,260,0.9979506134986877,0.0007732961676083505,0.9974591410136782,0.9971773173310794,True,2,0.019625933840870857,"[259, 273, 270]",0.0007748842048378252,0.5393258426966292
equal,र,र,261,261,0.9999682903289795,1.559714655741118e-05,0.9999648866628377,0.9999526931824221,True,2,0.00043921993346884847,"[322, 308, 376]",1.5597641153480852e-05,0.7078651685393258
equal,ा,ा,259,259,0.9387633204460144,0.05651325732469559,0.9361266857013106,0.8822500631213188,True,2,0.25192567706108093,"[265, 268, 271]",0.06019968621893499,0.4461538461538462
equal,ह,ह,275,275,0.7593445181846619,0.1802043616771698,0.7362942043691874,0.5791401565074921,True,2,0.8351438641548157,"[285, 273, 272]",0.23731568130363015,0.38768115942028986
replace,्,ा,260,259,0.9967641830444336,0.0027938883285969496,0.9964741143921856,0.9939702947158366,False,2,0.02364111691713333,"[265, 268, 263]",0.002802958188228162,0.38768115942028986
replace,मण,र,437,261,0.781579852104187,0.1981746405363083,0.7737879366613925,0.5834052115678787,False,2,0.6427896618843079,"[285, 273, 272]",0.25355648562687233,0.38768115942028986
insert,ल,ा,272,259,0.9632963538169861,0.023408759385347366,0.9536827187985182,0.9398875944316387,False,2,0.19852373003959656,"[260, 259, 275]",0.024300683058325712,0.38768115942028986
equal,ट,ट,308,308,0.6235011219978333,0.3690885901451111,0.6202192630153149,0.25441253185272217,True,2,0.7119396924972534,"[261, 345, 262]",0.591961388878453,0.38768115942028986
equal,ो,ो,268,268,0.9999319314956665,1.2067835996276699e-05,0.9999229043287414,0.9999198636596702,True,2,0.0009691733866930008,"[259, 285, 271]",1.2068657491741475e-05,0.7060606060606059
equal,लक,लक,418,418,0.999994158744812,8.419018513450283e-07,0.9999935954257921,0.9999933168429607,True,2,9.660355863161385e-05,"[275, 267, 286]",8.419067691373113e-07,0.38768115942028986
equal,ो,ो,268,268,0.9956986904144287,0.003922627307474613,0.9956048778622062,0.9917760631069541,True,2,0.030113793909549713,"[259, 270, 288]",0.003939572628986728,0.5393258426966292
replace,अ,आ,335,357,0.9995137453079224,0.00012578601308632642,0.9994184949464398,0.999387959294836,False,2,0.005373909138143063,"[261, 275, 276]",0.00012584720688115726,0.38768115942028986
equal,म,म,267,267,0.9999973773956299,1.1209684771529282e-06,0.9999972844352243,0.9999962564271527,True,2,4.513906242209487e-05,"[259, 271, 272]",1.1209714170174653e-06,0.38768115942028986
equal,ि,ि,263,263,0.9927420616149902,0.007170015946030617,0.9927011056934134,0.9855720456689596,True,2,0.043685562908649445,"[308, 276, 322]",0.007222435941080661,0.38768115942028986
replace,तस,ज,487,285,0.9825647473335266,0.01640498638153076,0.9817391109536402,0.9661597609519958,False,2,0.09296289086341858,"[268, 271, 265]",0.016696086874733125,0.4473684210526316
insert,ल,ा,272,259,0.9496800899505615,0.03215012699365616,0.9415458915755153,0.9175299629569054,False,2,0.2687591314315796,"[418, 343, 375]",0.03385363906631951,0.38768115942028986
insert,ल,स,272,274,0.9955968260765076,0.004145454615354538,0.9954525268549332,0.991451371461153,False,2,0.029798751696944237,"[268, 263, 271]",0.004163788500302005,0.38768115942028986
equal,िं,िं,386,386,0.9999250173568726,2.843438596755732e-05,0.9999009585480962,0.999896582970905,True,2,0.0009620561613701284,"[357, 316, 13]",2.843651821285426e-05,0.38768115942028986
equal,ड,ड,322,322,0.9709360599517822,0.027111584320664406,0.9701776510919444,0.9438244756311178,True,2,0.14385423064231873,"[267, 274, 262]",0.02792314081115784,0.38768115942028986
equal,ग,ग,282,282,0.9998897314071655,5.3805542847840115e-05,0.9998736765155627,0.9998359258643177,True,2,0.001349024474620819,"[263, 271, 265]",5.3811476563639134e-05,0.38768115942028986
equal,ो,ो,268,268,0.5634670257568359,0.4133983850479126,0.5525613781064749,0.15006864070892334,True,2,0.8102622032165527,"[285, 264, 487]",0.7336691698909007,0.38768115942028986
equal,ल,ल,272,272,0.9998534917831421,4.213642387185246e-05,0.9998372085719893,0.9998113553592702,True,2,0.0019259121036157012,"[386, 263, 275]",4.2142598108755134e-05,0.6502463054187192
insert,ल,ा,272,259,0.999675989151001,0.00028436645516194403,0.999666485522539,0.999391622695839,False,2,0.003194788470864296,"[322, 282, 376]",0.0002844586228418361,0.6502463054187192
equal,मक,मक,424,424,0.9999054670333862,4.1182425775332376e-05,0.9998903210562275,0.9998642846076109,True,3,0.0011979409027844667,"[424, 267, 422]",4.118631924027406e-05,0.6502463054187192
equal,ो,ो,268,268,0.9999918937683105,3.0291105304058874e-06,0.9999909387046273,0.9999888646577801,True,3,0.00012820496340282261,"[268, 266, 328]",3.0291350852767075e-06,0.7522842639593909
equal,वक,वक,422,422,0.999883770942688,2.3312675693887286e-05,0.9998663956030214,0.9998604582669941,True,3,0.0015400918200612068,"[422, 273, 424]",2.3315385619178668e-05,0.6502463054187192
equal,्,्,260,260,0.9999992847442627,1.0703860908733986e-07,0.9999991814001916,0.9999991777056536,True,3,1.4927606571291108e-05,"[260, 259, 274]",1.0703868564737389e-07,0.7852998065764023
equal,स,स,274,274,0.9999538660049438,3.25972396240104e-05,0.9999492807455681,0.9999212687653198,True,3,0.000575376907363534,"[274, 430, 267]",3.259874353428345e-05,0.7060606060606059
equal,ा,ा,259,259,0.9999958276748657,1.3138453596184263e-06,0.9999952256940787,0.9999945138295061,True,3,6.954837590456009e-05,"[259, 264, 285]",1.3138508414313148e-06,0.7612293144208038
equal,ज,ज,285,285,0.9999927282333374,3.525110287228017e-06,0.9999920265818787,0.9999892031230502,True,3,0.00011311352136544883,"[285, 306, 269]",3.52513592119389e-06,0.7522842639593909
equal,ा,ा,259,259,0.9999960660934448,7.778452300044592e-07,0.9999957677289899,0.9999952882482148,True,3,6.8461406044662e-05,"[259, 271, 273]",7.778482899869461e-07,0.7612293144208038
equal,य,य,269,269,0.9999978542327881,3.5285907529214455e-07,0.9999975365076921,0.9999975013737128,True,3,3.785465378314257e-05,"[269, 372, 272]",3.528598324472034e-07,0.7712707182320442
equal,े,े,265,265,0.9999966621398926,6.874881819385337e-07,0.9999963563027734,0.9999959746517106,True,3,5.8160818298347294e-05,"[265, 332, 344]",6.8749047668557e-07,0.7699619771863118
equal,क,क,266,266,0.999992847442627,3.236273641959997e-06,0.9999922319140637,0.999989611168985,True,3,0.00011100802657892928,"[266, 436, 275]",3.236296789758462e-06,0.7522842639593909
equal,े,े,265,265,0.9999988079071045,1.0961767316075566e-07,0.9999987118391473,0.9999986982894313,True,3,2.2295986127573997e-05,"[265, 276, 268]",1.0961780383536083e-07,0.7852998065764023
equal,ग,ग,282,282,0.9999929666519165,1.4503856391456793e-06,0.9999915184363317,0.9999915162662774,True,3,0.00011125385935883969,"[282, 267, 277]",1.4503958402844829e-06,0.7522842639593909
equal,ु,ु,270,270,0.9999991655349731,1.4542816018092708e-07,0.9999990220124317,0.999999020106813,True,3,1.7463520634919405e-05,"[270, 465, 259]",1.4542828153574194e-07,0.7852998065764023
equal,ल,ल,272,272,0.9999985694885254,1.3639325402436953e-07,0.9999984826054629,0.9999984330952714,True,3,3.030257903446909e-05,"[272, 320, 290]",1.3639344913676356e-07,0.7852998065764023
equal,ा,ा,259,259,0.999998927116394,1.0503114111770628e-07,0.999998862821343,0.9999988220852529,True,3,2.2468415409093723e-05,"[259, 260, 263]",1.050312538040166e-07,0.7852998065764023
